"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US17031831000","Census Tract 8310, Cook County, Illinois","1844","250","1567","210","1567","210","1478","180","89","66","0","12","277","92",
"1400000US17031831100","Census Tract 8311, Cook County, Illinois","6735","1410","4664","913","4664","913","4445","895","219","124","0","17","2071","737",
"1400000US17031831200","Census Tract 8312, Cook County, Illinois","3977","653","2435","364","2435","364","2293","352","142","91","0","12","1542","479",
"1400000US17031831300","Census Tract 8313, Cook County, Illinois","834","238","450","89","450","89","403","83","47","29","0","12","384","182",
"1400000US17031831400","Census Tract 8314, Cook County, Illinois","2320","533","1029","198","1029","198","959","202","70","39","0","12","1291","493",
"1400000US17031831500","Census Tract 8315, Cook County, Illinois","3057","539","2036","342","2036","342","1928","331","108","85","0","12","1021","267",
"1400000US17031831600","Census Tract 8316, Cook County, Illinois","6284","767","3916","606","3886","613","3723","619","163","100","30","45","2368","462",
"1400000US17031831700","Census Tract 8317, Cook County, Illinois","1827","273","1208","172","1208","172","1102","149","106","61","0","12","619","213",
"1400000US17031831800","Census Tract 8318, Cook County, Illinois","5175","634","3522","596","3522","596","3342","571","180","107","0","17","1653","320",
"1400000US17031831900","Census Tract 8319, Cook County, Illinois","2919","403","2511","327","2511","327","2475","328","36","33","0","12","408","207",
"1400000US17031832000","Census Tract 8320, Cook County, Illinois","1610","254","1412","227","1412","227","1338","225","74","37","0","12","198","87",
"1400000US17031832100","Census Tract 8321, Cook County, Illinois","3047","373","2643","344","2643","344","2557","341","86","65","0","12","404","134",
"1400000US17031832200","Census Tract 8322, Cook County, Illinois","2559","268","2233","258","2233","258","2192","252","41","36","0","12","326","152",
"1400000US17031832300","Census Tract 8323, Cook County, Illinois","1675","197","1440","181","1435","180","1403","177","32","28","5","8","235","77",
"1400000US17031832400","Census Tract 8324, Cook County, Illinois","2735","399","2305","375","2305","375","2235","360","70","47","0","12","430","138",
"1400000US17031832500","Census Tract 8325, Cook County, Illinois","2728","407","1924","276","1924","276","1899","275","25","19","0","12","804","235",
"1400000US17031832600","Census Tract 8326, Cook County, Illinois","3218","378","2660","299","2660","299","2549","262","111","109","0","12","558","162",
"1400000US17031832900","Census Tract 8329, Cook County, Illinois","1814","439","1292","391","1292","391","1183","374","109","128","0","12","522","208",
"1400000US17031833000","Census Tract 8330, Cook County, Illinois","3898","588","3402","586","3402","586","3031","382","371","288","0","12","496","135",
"1400000US17031833100","Census Tract 8331, Cook County, Illinois","6629","884","5557","818","5557","818","5461","822","96","89","0","17","1072","377",
"1400000US17031833300","Census Tract 8333, Cook County, Illinois","2544","374","1617","312","1607","312","1455","267","152","133","10","15","927","230",
"1400000US17031833900","Census Tract 8339, Cook County, Illinois","1937","388","1168","261","1168","261","927","199","241","128","0","12","769","188",
"1400000US17031834000","Census Tract 8340, Cook County, Illinois","2463","623","1536","429","1536","429","1336","416","200","103","0","12","927","324",
"1400000US17031834200","Census Tract 8342, Cook County, Illinois","3513","883","2091","526","2091","526","1840","433","251","191","0","12","1422","583",
"1400000US17031834300","Census Tract 8343, Cook County, Illinois","5199","883","3064","680","3064","680","2497","580","567","323","0","17","2135","441",
"1400000US17031834400","Census Tract 8344, Cook County, Illinois","3636","667","2435","505","2435","505","2151","447","284","146","0","12","1201","372",
"1400000US17031834500","Census Tract 8345, Cook County, Illinois","808","347","516","205","516","205","461","205","55","50","0","12","292","165",
"1400000US17031834600","Census Tract 8346, Cook County, Illinois","1333","268","709","204","709","204","563","154","146","92","0","12","624","193",
"1400000US17031834700","Census Tract 8347, Cook County, Illinois","962","286","481","156","481","156","336","98","145","84","0","12","481","229",
"1400000US17031834800","Census Tract 8348, Cook County, Illinois","1472","271","693","173","693","173","515","142","178","64","0","12","779","160",
"1400000US17031834900","Census Tract 8349, Cook County, Illinois","1171","261","422","132","422","132","308","126","114","60","0","12","749","231",
"1400000US17031835000","Census Tract 8350, Cook County, Illinois","4283","603","2376","439","2376","439","1809","323","567","211","0","17","1907","358",
"1400000US17031835100","Census Tract 8351, Cook County, Illinois","3771","922","2365","655","2365","655","2112","528","253","199","0","12","1406","416",
"1400000US17031835200","Census Tract 8352, Cook County, Illinois","1620","289","1065","200","1065","200","938","190","127","68","0","12","555","145",
"1400000US17031835500","Census Tract 8355, Cook County, Illinois","1077","232","475","124","475","124","364","123","111","49","0","12","602","162",
"1400000US17031835600","Census Tract 8356, Cook County, Illinois","720","189","255","144","255","144","183","127","72","75","0","12","465","149",
"1400000US17031835800","Census Tract 8358, Cook County, Illinois","1404","360","1077","326","1077","326","896","254","181","133","0","12","327","114",
"1400000US17031836000","Census Tract 8360, Cook County, Illinois","2148","311","1688","267","1688","267","1432","247","256","104","0","12","460","109",
"1400000US17031836100","Census Tract 8361, Cook County, Illinois","1258","247","689","163","689","163","581","140","108","96","0","12","569","186",
"1400000US17031836200","Census Tract 8362, Cook County, Illinois","1464","461","378","107","378","107","346","108","32","25","0","12","1086","431",
"1400000US17031836300","Census Tract 8363, Cook County, Illinois","1320","282","987","224","987","224","844","172","143","102","0","12","333","113",
"1400000US17031836400","Census Tract 8364, Cook County, Illinois","2658","366","1952","326","1952","326","1514","292","438","161","0","12","706","145",
"1400000US17031836500","Census Tract 8365, Cook County, Illinois","1334","162","990","141","990","141","839","138","151","110","0","12","344","112",
"1400000US17031836600","Census Tract 8366, Cook County, Illinois","1711","481","1266","449","1266","449","1205","433","61","57","0","12","445","209",
"1400000US17031836700","Census Tract 8367, Cook County, Illinois","1788","411","1251","324","1251","324","1147","324","104","73","0","12","537","160",
"1400000US17031836800","Census Tract 8368, Cook County, Illinois","1614","605","845","509","845","509","638","382","207","160","0","12","769","208",
"1400000US17031836900","Census Tract 8369, Cook County, Illinois","805","246","462","111","462","111","387","90","75","44","0","12","343","185",
"1400000US17031837000","Census Tract 8370, Cook County, Illinois","1295","279","815","229","815","229","628","170","187","154","0","12","480","112",
"1400000US17031837100","Census Tract 8371, Cook County, Illinois","1159","224","575","151","575","151","446","126","129","96","0","12","584","142",
"1400000US17031837300","Census Tract 8373, Cook County, Illinois","1895","359","1021","248","1021","248","877","228","144","89","0","12","874","237",
"1400000US17031837400","Census Tract 8374, Cook County, Illinois","1687","396","943","304","943","304","756","273","187","89","0","12","744","221",
"1400000US17031837800","Census Tract 8378, Cook County, Illinois","2062","440","1207","315","1207","315","1096","277","111","105","0","12","855","257",
"1400000US17031838000","Census Tract 8380, Cook County, Illinois","1845","344","1091","261","1091","261","994","232","97","95","0","12","754","237",
"1400000US17031838100","Census Tract 8381, Cook County, Illinois","1410","277","784","271","784","271","719","278","65","51","0","12","626","102",
"1400000US17031838200","Census Tract 8382, Cook County, Illinois","1997","372","947","260","947","260","841","199","106","93","0","12","1050","280",
"1400000US17031838300","Census Tract 8383, Cook County, Illinois","1635","323","1302","299","1302","299","1282","297","20","21","0","12","333","145",
"1400000US17031838600","Census Tract 8386, Cook County, Illinois","1270","264","604","198","604","198","514","167","90","70","0","12","666","182",
"1400000US17031838700","Census Tract 8387, Cook County, Illinois","2942","626","1591","426","1591","426","1323","379","268","127","0","12","1351","428",
"1400000US17031838800","Census Tract 8388, Cook County, Illinois","2153","308","1180","244","1180","244","1080","247","100","81","0","12","973","205",
"1400000US17031839000","Census Tract 8390, Cook County, Illinois","9312","1200","7447","1114","7447","1114","6819","1101","628","356","0","19","1865","501",
"1400000US17031839100","Census Tract 8391, Cook County, Illinois","7793","885","5864","745","5864","745","5652","713","212","138","0","17","1929","379",
"1400000US17031839200","Census Tract 8392, Cook County, Illinois","2260","372","1375","215","1375","215","1235","197","140","76","0","12","885","330",
"1400000US17031839500","Census Tract 8395, Cook County, Illinois","1410","207","630","142","630","142","594","129","36","35","0","12","780","162",
"1400000US17031839600","Census Tract 8396, Cook County, Illinois","1506","401","764","234","764","234","705","210","59","47","0","12","742","234",
"1400000US17031839700","Census Tract 8397, Cook County, Illinois","3860","526","2515","358","2515","358","2353","347","162","87","0","12","1345","337",
"1400000US17031839800","Census Tract 8398, Cook County, Illinois","2236","343","1535","298","1535","298","1443","262","92","89","0","12","701","188",
"1400000US17031839900","Census Tract 8399, Cook County, Illinois","3782","440","2763","434","2763","434","2618","445","145","79","0","12","1019","233",
"1400000US17031840000","Census Tract 8400, Cook County, Illinois","2031","329","1434","195","1434","195","1389","187","45","34","0","12","597","311",
"1400000US17031840100","Census Tract 8401, Cook County, Illinois","2735","320","1813","270","1813","270","1665","263","148","106","0","12","922","167",
"1400000US17031840200","Census Tract 8402, Cook County, Illinois","1818","230","1047","129","1041","127","1009","129","32","34","6","9","771","200",
"1400000US17031840300","Census Tract 8403, Cook County, Illinois","2972","427","1960","344","1960","344","1793","339","167","82","0","12","1012","204",
"1400000US17031840400","Census Tract 8404, Cook County, Illinois","2618","511","1791","517","1791","517","1686","470","105","85","0","12","827","224",
"1400000US17031840700","Census Tract 8407, Cook County, Illinois","2831","823","1893","556","1893","556","1817","553","76","74","0","12","938","381",
"1400000US17031840800","Census Tract 8408, Cook County, Illinois","2238","338","1403","220","1403","220","1268","234","135","78","0","12","835","240",
"1400000US17031841000","Census Tract 8410, Cook County, Illinois","915","138","650","107","650","107","647","107","3","7","0","12","265","80",
"1400000US17031841100","Census Tract 8411, Cook County, Illinois","6167","782","3481","620","3481","620","3352","594","129","90","0","17","2686","365",
"1400000US17031841200","Census Tract 8412, Cook County, Illinois","3723","762","2508","413","2508","413","2406","403","102","79","0","12","1215","527",
"1400000US17031841300","Census Tract 8413, Cook County, Illinois","3544","465","2576","378","2576","378","2371","372","205","115","0","12","968","274",
"1400000US17031841500","Census Tract 8415, Cook County, Illinois","1761","344","969","239","969","239","745","174","224","106","0","12","792","190",
"1400000US17031841700","Census Tract 8417, Cook County, Illinois","1231","352","424","141","424","141","363","128","61","39","0","12","807","332",
"1400000US17031841800","Census Tract 8418, Cook County, Illinois","1784","358","1009","203","1009","203","848","147","161","95","0","12","775","213",
"1400000US17031841900","Census Tract 8419, Cook County, Illinois","6010","500","3389","371","3377","369","2946","346","431","156","12","18","2621","349",
"1400000US17031842000","Census Tract 8420, Cook County, Illinois","2944","321","981","151","981","151","922","156","59","37","0","12","1963","293",
"1400000US17031842100","Census Tract 8421, Cook County, Illinois","4993","1031","3426","811","3426","811","3085","781","341","193","0","17","1567","346",
